,mass,volume,temperature,AR,HE,N2,H2,H,O,O2,OH,H2O,HO2,H2O2,CO,CO2,C,CH,CH2,CH2(S),CH3,CH4,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,CH2CHO,CH3CHO,CH3CO,H2CC,OH*,CH*
0.0073001850738458164,0.3193304196056018,1.0,2111.841541741196,0.9519877196376126,1.8362027190685973e-27,0.0,1.4759422607454516e-05,6.147678191461957e-06,0.00025819328718991897,0.003155992381067807,0.00042983785022781195,0.013530744342589768,1.2474656645969363e-07,9.406483394512234e-09,0.0060409823516161315,0.024575488040592803,7.608355645799356e-19,2.052402565199605e-19,9.790068569697184e-20,5.838642689415797e-21,3.646816005667091e-19,2.976338522655594e-20,8.54720480013052e-10,4.925165124019786e-13,1.8338231781714162e-18,8.220085836564953e-20,2.0194498335299778e-20,7.417722623013993e-26,6.3988787024928864e-24,8.470386407347346e-29,9.416988855154204e-30,-2.2607518940473897e-35,2.384835921429542e-36,4.44215845515673e-21,4.17242716241814e-21,3.7353718259298304e-27,1.0079044567558704e-27,1.463621611750062e-26,1.458475014972869e-27,3.297671507264362e-13,1.093581059495371e-26
0.007347925516848254,0.3193304196056018,1.0,2112.19985113177,0.9519877196376126,1.8398750079475844e-27,0.0,1.4712014267846208e-05,6.11119779336861e-06,0.0002569115451288836,0.003149989201706651,0.00042887707470829037,0.01353200295579238,1.2441670657006322e-07,9.34962534741995e-09,0.006028602285794054,0.024594939472387233,7.608743268251804e-19,2.0362609909943135e-19,9.708769640425406e-20,5.788275306518281e-21,3.5985946527498606e-19,2.9486514624684316e-20,8.479484824615975e-10,4.895440762434608e-13,1.8110995289242324e-18,8.11629533232766e-20,1.995393631262254e-20,7.550481092238206e-26,6.734186353823405e-24,6.691988999087439e-29,2.6993430638231207e-29,-8.302571390086137e-35,1.428390215849317e-36,4.387484399597594e-21,4.1081506402611716e-21,3.9668686747950565e-27,9.888106019798913e-28,1.4419982153026713e-26,1.608858014949389e-27,3.2712378320535024e-13,1.087608604427691e-26
0.007395665959850692,0.3193304196056018,1.0,2112.5548795704444,0.9519877196376126,1.8418035572800238e-27,0.0,1.46651023216117e-05,6.075193528962329e-06,0.0002556447955514329,0.0031440335211455686,0.0004279246182651742,0.013533248470876556,1.240908991381048e-07,9.293513383669429e-09,0.0060163249697269975,0.024614229464759232,7.609006992729286e-19,2.0202734464943394e-19,9.653207358063215e-20,5.7532320837768925e-21,3.553112785970075e-19,2.910850227730796e-20,8.412765762890906e-10,4.866122591587848e-13,1.7888235018846324e-18,8.014584126833177e-20,1.9753178804343085e-20,8.578614447011637e-26,8.292806081120233e-24,7.093381535624052e-29,2.1645838730718756e-29,1.4867046612996163e-34,2.3994313985317428e-36,4.336122745386505e-21,3.896952481686378e-21,3.882553317633594e-27,9.68004561460763e-28,1.420743154116398e-26,1.933363269496146e-27,3.245277448484486e-13,1.0820385952238927e-26
0.00744340640285313,0.3193304196056018,1.0,2112.9066771498656,0.9519877196376126,1.8418037671670663e-27,0.0,1.4618678442170363e-05,6.039656135405018e-06,0.00025439277138586603,0.003138124703846913,0.00042698036135866606,0.01353448110836227,1.2376907111362573e-07,9.238132994915264e-09,0.006004148969029385,0.02463336027140264,7.609150657993808e-19,2.0046922683441726e-19,9.588351185832682e-20,5.71279247815108e-21,3.5151034022281104e-19,2.8821726113602223e-20,8.347026561421798e-10,4.837202289642445e-13,1.7669882827619206e-18,7.914902153459927e-20,1.955690708033558e-20,8.079610255545997e-26,7.46249709728464e-24,7.904576352492855e-29,1.0524798231975625e-29,1.866125102957283e-34,3.165686218758514e-36,4.328676330483839e-21,3.948511886397524e-21,3.6986733990468254e-27,9.462642086353241e-28,1.4013893484392413e-26,1.7019659154612737e-27,3.2197788558013586e-13,1.0766399204579362e-26
0.007491146845855568,0.3193304196056018,1.0,2113.255292894547,0.9519877196376126,1.8409269536133226e-27,0.0,1.4572734493433217e-05,6.004576584927599e-06,0.0002531552118511122,0.0031322621263754655,0.00042604418685343115,0.013535701083692508,1.2345115115946131e-07,9.183470041936281e-09,0.005992072877586769,0.024652334101591917,7.609258785358187e-19,1.989383194652416e-19,9.510288628536171e-20,5.6647115354695656e-21,3.473120325333101e-19,2.8578256514598287e-20,8.282246735951235e-10,4.808671767334368e-13,1.745575392320037e-18,7.817187479059472e-20,1.934435426906042e-20,7.448682745977457e-26,6.588303326260135e-24,7.388621724633069e-29,1.6184636907462607e-29,9.602344423483329e-35,2.4317871939201727e-36,4.300171250163092e-21,3.98056440296583e-21,3.66752378317062e-27,9.24904386716036e-28,1.3816533591714478e-26,1.5325341416057335e-27,3.194730902707628e-13,1.0710921626030106e-26
0.007538887288858005,0.3193304196056018,1.0,2113.600774777789,0.9519877196376126,1.8404606482851776e-27,0.0,1.4527262525664237e-05,5.969946081585731e-06,0.0002519318623787358,0.0031264451771648495,0.00042511597997624447,0.013536908607321704,1.2313706961373666e-07,9.129510745558216e-09,0.005980095317077974,0.024671153120932963,7.609279391099675e-19,1.974180487837581e-19,9.445193964804602e-20,5.6243061960968124e-21,3.430182745176548e-19,2.8265732078910296e-20,8.218406354613803e-10,4.780523141489384e-13,1.724574624373817e-18,7.721389088775444e-20,1.9143265865363267e-20,7.872778624030119e-26,7.351139549374533e-24,6.799461873808586e-29,1.8358155271644052e-29,1.1117659460007196e-34,2.3351515398979564e-36,4.2597712690341185e-21,3.886949416337733e-21,3.674981748024075e-27,9.054855148277491e-28,1.3618620917249334e-26,1.724169096453386e-27,3.1701227747427773e-13,1.0656450437636197e-26
0.007623515234688559,0.3193304196056018,1.0,2114.2056423867202,0.9519877196376126,1.838790828399447e-27,0.0,1.444779182929798e-05,5.909634881768219e-06,0.00024979742697361776,0.0031162439432426718,0.0004234898117886569,0.01353901917800511,1.225895310486382e-07,9.035546786628051e-09,0.005959101062255761,0.02470413907708639,7.609094983392455e-19,1.947718418566336e-19,9.341587656065833e-20,5.559771744160478e-21,3.3648589375482926e-19,2.775353284894058e-20,8.107487630618342e-10,4.731539918634028e-13,1.6883359306979929e-18,7.556130886287575e-20,1.8806628799485736e-20,8.218501747984238e-26,7.835765172288915e-24,6.786362512377603e-29,8.210135594885806e-30,2.43652778395893e-34,3.523994011992171e-36,4.222357191039176e-21,3.823159645207734e-21,3.555591308983416e-27,8.695816650089443e-28,1.3294823341878363e-26,1.8124081216886757e-27,3.1275493892445785e-13,1.0561853907250898e-26
0.007708143180519113,0.3193304196056018,1.0,2114.801063093005,0.9519877196376126,1.8372930007153133e-27,0.0,1.4369738045168675e-05,5.850661859829529e-06,0.0002477055276832429,0.003106180956294461,0.0004218877194254034,0.013541092373443876,1.2205347463965206e-07,8.943679767867184e-09,0.005938404873809281,0.02473665671424749,7.608716249383208e-19,1.9221299604430029e-19,9.214466806933025e-20,5.481643185430581e-21,3.2957582670188486e-19,2.731570032435396e-20,7.999356261669771e-10,4.683691643326335e-13,1.653303672533635e-18,7.396469785903274e-20,1.8463876895599526e-20,7.630895880478984e-26,7.002808242244025e-24,6.900694915058678e-29,1.3848379465360803e-29,1.2483257251252674e-34,2.656085725412886e-36,4.169076215065424e-21,3.80442251353413e-21,3.4592675553582814e-27,8.37700931401458e-28,1.2974149616029173e-26,1.6218603620931385e-27,3.086269297081603e-13,1.0469566784915903e-26
0.007792771126349667,0.3193304196056018,1.0,2115.387281236012,0.9519877196376126,1.8367852893617974e-27,0.0,1.429306093991741e-05,5.7929829789273284e-06,0.0002456548805664757,0.0030962530708985177,0.0004203091154979579,0.013543129257914571,1.215285487029372e-07,8.853840678082926e-09,0.005917999683742571,0.024768717137587843,7.608098485432878e-19,1.897039156427645e-19,9.101428974194544e-20,5.41196062141025e-21,3.229865823666569e-19,2.6853077364308715e-20,7.893913028138804e-10,4.636939081556811e-13,1.6194266680289018e-18,7.242153817592492e-20,1.8137076664519947e-20,7.46239157203397e-26,6.829044922697972e-24,6.569834649663218e-29,1.481832125292221e-29,1.2029446716933592e-34,2.500640695863255e-36,4.119472242924238e-21,3.756656896540325e-21,3.3796376217425176e-27,8.068758488945632e-28,1.2665253829031674e-26,1.5901659722298952e-27,3.046229392677152e-13,1.0378035102895522e-26
0.00787739907218022,0.3193304196056018,1.0,2115.9645321844328,0.9519877196376126,1.8319192114171562e-27,0.0,1.4217721852850566e-05,5.736556117460617e-06,0.00024364425369347852,0.0030864572454428045,0.0004187534329106397,0.013545130853772397,1.2101441572973307e-07,8.765963498353903e-09,0.005897878665131032,0.0248003310735097,7.607271979394365e-19,1.872319885635289e-19,9.012900435529979e-20,5.356716743521792e-21,3.1702808380805023e-19,2.6399746971481773e-20,7.791063261390556e-10,4.591244802836444e-13,1.5866569900306058e-18,7.09294675820238e-20,1.7831137268582214e-20,7.734398768811493e-26,7.277357870997421e-24,6.307138537556906e-29,8.216924608402784e-30,1.5909763578313418e-34,3.5220676477985436e-37,4.073901045140288e-21,3.70622767464256e-21,3.311675494306555e-27,7.799293086209314e-28,1.2376990911245174e-26,1.6943276563891423e-27,3.0073792933504523e-13,1.0286755825901454e-26
