,mass,volume,temperature,AR,HE,N2,H2,H,O,O2,OH,H2O,HO2,H2O2,CO,CO2,C,CH,CH2,CH2(S),CH3,CH4,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,CH2CHO,CH3CHO,CH3CO,H2CC,OH*,CH*
0.00017753978511903274,0.3193304196056018,1.0,1549.800266003883,0.9519877196376126,2.1337989780411583e-27,0.0,0.0004514365787725688,0.00032112893290484133,0.0011841634602779007,0.014453176063653882,0.0010432529019191899,0.006488280082628587,2.0558540366699423e-06,2.780898009790249e-07,0.01750449270841187,0.006563756262069513,4.680397504901082e-15,4.005024706274347e-15,1.8640663816882525e-15,1.0904502988129688e-15,1.3335061596885764e-13,9.522424522405476e-14,2.587758462440373e-07,5.664785881398471e-10,6.556317973287024e-14,1.2641471632884942e-14,3.385136043785901e-15,2.6957000788157154e-20,1.1092185306869775e-17,2.396603818217378e-19,5.772361986019315e-18,9.459349972796614e-21,8.151730109905015e-22,3.464376430955888e-17,9.326663612635715e-17,4.776561582810987e-19,9.17922520400155e-18,3.754257220392964e-19,1.2054090512418717e-19,8.489558006749157e-11,2.921972255986687e-23
0.00017777092160701716,0.3193304196056018,1.0,1550.2957015572836,0.9519877196376126,2.004863261962842e-27,0.0,0.0004517176361932956,0.00032115353948820196,0.0011840395566680008,0.014443259491430188,0.0010441064331935294,0.0064850975188334116,2.0529110152910406e-06,2.7805456184113935e-07,0.017483367171799772,0.006596948914361658,4.672101762073638e-15,3.995900546016263e-15,1.8599021776880965e-15,1.0879689170999893e-15,1.328931625693827e-13,9.467206924287051e-14,2.584844507731212e-07,5.64734216600587e-10,6.536384681774358e-14,1.2587009587966197e-14,3.367468642075842e-15,2.5425431203428396e-20,1.040483521638072e-17,2.0681616070577546e-19,4.9506982938325114e-18,8.085208407176013e-21,1.006795219982123e-21,3.4437667672843066e-17,9.069891625953712e-17,4.655647062662227e-19,7.998070783770007e-18,6.897550363292013e-19,1.0481388897124848e-19,8.495626469954757e-11,2.76075633101215e-23
0.00017800205809500157,0.3193304196056018,1.0,1550.7907007231445,0.9519877196376126,1.9305053714231723e-27,0.0,0.0004520001372893236,0.0003211778820908917,0.0011839145873861188,0.014433358230912956,0.001044957183527899,0.006481905885127495,2.049974311381157e-06,2.780180295231458e-07,0.017462247902683508,0.006630131719301905,4.664166811421986e-15,3.9863204976201995e-15,1.8557470871756172e-15,1.085496671912253e-15,1.3243774877980737e-13,9.412350683049909e-14,2.5819300864999473e-07,5.629959185366542e-10,6.516494289013405e-14,1.2532807756109173e-14,3.3499724765875647e-15,2.3915056038816023e-20,9.738902876097486e-18,1.8078958565296077e-19,4.24685933931305e-18,6.703323714791164e-21,1.057550332680948e-21,3.4275794119995016e-17,8.161749356332109e-17,3.565171477925806e-19,6.632744395749857e-18,5.248316025129659e-19,9.095206650262804e-20,8.50167508892973e-11,2.6013234194487945e-23
0.00017823319458298598,0.3193304196056018,1.0,1551.2852655124766,0.9519877196376126,1.916948763636588e-27,0.0,0.00045228401949465454,0.0003212019753468937,0.001183788593006678,0.014423471910217792,0.001045805219258185,0.006478705574692732,2.047043879558068e-06,2.779802336292848e-07,0.01744113504157108,0.006663304456114851,4.6559804571015605e-15,3.976996840985901e-15,1.8515703894925697e-15,1.0830184275868365e-15,1.3198368256457012e-13,9.357847365146779e-14,2.5790152656021264e-07,5.612636688346609e-10,6.496671426242856e-14,1.2478864997366644e-14,3.3326261451153466e-15,2.244827317599917e-20,9.099078762289932e-18,1.5820707813676542e-19,3.643266539556368e-18,5.668913919248501e-21,1.0169520421031955e-21,3.403083300215069e-17,6.877626377121899e-17,2.4762073214656294e-19,5.1765080187221e-18,1.3509016760571744e-19,7.912097529335685e-20,8.50770471277227e-11,2.4466808814770744e-23
0.0001786406183278602,0.3193304196056018,1.0,1552.1559819616834,0.9519877196376126,2.0365252451805906e-27,0.0,0.0004527875979283025,0.00032124387977928374,0.00118356412509936,0.014406080610339019,0.0010472936342670045,0.006473044420540313,2.0418935530647295e-06,2.779106209334579e-07,0.01740393547685163,0.006721752781652772,4.64140602794054e-15,3.96083498116312e-15,1.844213999968723e-15,1.0786517376093643e-15,1.3118660412540296e-13,9.262575657941621e-14,2.5738765392859403e-07,5.582249052172924e-10,6.461882848793348e-14,1.2384407592603612e-14,3.302361554218201e-15,1.999701163445474e-20,8.041154744869272e-18,1.2451354908589025e-19,2.778523819137955e-18,4.309518445861585e-21,8.61507592435139e-22,3.3531461851313035e-17,4.4619677575790466e-17,9.419220855215698e-20,2.748330802054291e-18,8.64241758610116e-20,6.178035338192706e-20,8.518289337430575e-11,2.188158432501454e-23
0.0001790480420727344,0.3193304196056018,1.0,1553.0253650109612,0.9519877196376126,2.2660442330159967e-27,0.0,0.0004532949676072997,0.00032128512485230524,0.001183336793899288,0.014388732779744185,0.0010487741458480601,0.0064673594624941304,2.036762349410586e-06,2.7783731982221395e-07,0.01736675700150963,0.0067801679718775005,4.626928257125025e-15,3.9448775595126835e-15,1.83691852636684e-15,1.0743113320738842e-15,1.3039602439100398e-13,9.168213481007665e-14,2.568737105070875e-07,5.552047787502341e-10,6.427286009260404e-14,1.2290746505920619e-14,3.2724291435179445e-15,1.7731680312042154e-20,7.073959987388742e-18,9.705166098293803e-20,2.1130238393648575e-18,3.2743897316209222e-21,6.97508013395965e-22,3.3113321047321816e-17,2.986511468676103e-17,2.5177579294360973e-20,1.1401164569509339e-18,9.34132691343974e-22,4.816678428972278e-20,8.528821679006484e-11,1.9491048041873216e-23
0.00017945546581760863,0.3193304196056018,1.0,1553.893424333102,0.9519877196376126,2.2102940479447797e-27,0.0,0.00045380583491088543,0.00032132577718283834,0.0011831067864547077,0.014371426701973233,0.0010502470667126168,0.006461652563415954,2.0316500514394413e-06,2.7776047070636553e-07,0.017329600349215366,0.006838548874000066,4.612596659575749e-15,3.929113346901008e-15,1.829700765478324e-15,1.0700092790186236e-15,1.2961326365596363e-13,9.074700471769667e-14,2.5635972772712534e-07,5.52203201554306e-10,6.392880765407981e-14,1.2197876707783487e-14,3.242798462817775e-15,1.5654150187880207e-20,6.195932445232566e-18,7.507919974025233e-20,1.6004694877369794e-18,2.4767123331255284e-21,5.5233003583167885e-22,3.283316455080627e-17,2.8547911862749153e-17,2.8213794271065343e-20,5.969612060407037e-19,1.3513243303230582e-19,3.7620801826942144e-20,8.539305657176868e-11,1.7298098176884902e-23
0.00017986288956248285,0.3193304196056018,1.0,1554.760169080218,0.9519877196376126,1.9398354183627412e-27,0.0,0.00045431992499079106,0.0003213658982192102,0.0011828742762535526,0.014354160783265776,0.0010517126902712904,0.006455925474826698,2.026556453679052e-06,2.7768020568486525e-07,0.01729246623981926,0.006896894356955466,4.598405683142025e-15,3.913435257069734e-15,1.8225359019108536e-15,1.0657370564909688e-15,1.2883755288645966e-13,8.982089957082475e-14,2.5584573511816246e-07,5.492200864513269e-10,6.358662707332435e-14,1.210579287617489e-14,3.213483113957649e-15,1.376414854721385e-20,5.4058972723358724e-18,5.822917738592351e-20,1.2092759769593595e-18,1.8699032047012626e-21,4.256810627110316e-22,3.263354505097329e-17,3.344830879689322e-17,4.453592229889915e-20,6.492984503318768e-19,9.698042642609557e-20,2.933498721517653e-20,8.549744910870961e-11,1.530211449406769e-23
0.00018027031330735706,0.3193304196056018,1.0,1555.6256079183577,0.9519877196376126,1.8750549538237003e-27,0.0,0.000454836980549626,0.00032140554459287387,0.0011826394240961227,0.014336933544881686,0.001053171291402404,0.006450179844272732,2.0214813618101032e-06,2.775966495352763e-07,0.017255355380154144,0.006955203310136809,4.584275491932518e-15,3.897784829245361e-15,1.8153995660998077e-15,1.0614803813821782e-15,1.280670753376536e-13,8.890456189551481e-14,2.5533176066305583e-07,5.462553386426661e-10,6.32462922762567e-14,1.2014489451434195e-14,3.1844948691431642e-15,1.2061301621566543e-20,4.7018906275346684e-18,4.550191855231773e-20,9.142203850777936e-19,1.4115066530593982e-21,3.199390800512925e-22,3.243810946271126e-17,3.7094790399032374e-17,4.828541231767018e-20,7.671252206670776e-19,1.587144262556055e-19,2.2872980824940268e-20,8.560142813610207e-11,1.3503142265164093e-23
0.00018067773705223128,0.3193304196056018,1.0,1556.489749055786,0.9519877196376126,1.8213516364934745e-27,0.0,0.0004553567607955682,0.0003214447684142469,0.0011824023788789577,0.01431974361637991,0.0010546231272738071,0.006444417221587703,2.0164245921145584e-06,2.775099203154693e-07,0.017218268464729996,0.007013474642299508,4.570140085739694e-15,3.882165127061012e-15,1.8082814977485066e-15,1.0572320523745187e-15,1.2730097798876936e-13,8.799828725071536e-14,2.5481783085517136e-07,5.433088574727664e-10,6.29077994227638e-14,1.1923960693242428e-14,3.1558233444977507e-15,1.0540855177887441e-20,4.07964749164842e-18,3.573621913966579e-20,6.928526378754857e-19,1.0671444710405459e-21,2.3801210410378866e-22,3.221945088549979e-17,3.7661956294985234e-17,4.4360775925133177e-20,7.605813220305254e-19,1.0667190699652037e-19,1.7927671842866365e-20,8.570502487711738e-11,1.1896813606619184e-23
0.0001810851607971055,0.3193304196056018,1.0,1557.3526002665637,0.9519877196376126,1.9581131870006815e-27,0.0,0.0004558790404652877,0.0003214836175426598,0.0011821632783316927,0.014302589729143226,0.0010560684384230258,0.006438639064639414,2.0113859708045865e-06,2.7742012960001754e-07,0.017181206176401013,0.007071707280512897,4.556003242288635e-15,3.866586624651047e-15,1.8011830325241747e-15,1.052993411115336e-15,1.2653925391056352e-13,8.710198173570023e-14,2.5430397071555384e-07,5.403805416605099e-10,6.257114885910874e-14,1.1834200761564883e-14,3.127448059991814e-15,9.19256503439262e-21,3.532871116541566e-18,2.813291808010741e-20,5.262859717008689e-19,8.085846702090673e-22,1.7799270264959748e-22,3.199002236624115e-17,3.690738878797825e-17,4.064179600411708e-20,6.904525181868768e-19,1.5166746189998177e-19,1.4120951920680103e-20,8.580826818918896e-11,1.0472471825546716e-23
0.00018175969552903119,0.3193304196056018,1.0,1558.7783290414188,0.9519877196376126,2.1747591256612826e-27,0.0,0.0004567486675145385,0.00032154722884489224,0.0011817632397640107,0.01427426571021794,0.0010584475630927713,0.0064290421830376235,2.0030834390532696e-06,2.7726502072420706e-07,0.017119901423652873,0.007168029922153743,4.53264047213805e-15,3.840897511045971e-15,1.789481987632713e-15,1.046003119492599e-15,1.2528855386210036e-13,8.563965253754532e-14,2.534534348106413e-07,5.355720577007141e-10,6.201783244702234e-14,1.1687267836039249e-14,3.0810899022864445e-15,7.303273612011373e-21,2.7747927680168013e-18,1.906419811497476e-20,3.3467283253714463e-19,5.121134384506226e-22,1.128293877936066e-22,3.1610185364333216e-17,3.555510713835129e-17,3.5598477592044773e-20,5.730923931935605e-19,1.3106211002863472e-19,9.568627518677733e-21,8.59784923882444e-11,8.477178668164048e-24
0.00018243423026095688,0.3193304196056018,1.0,1560.200573226896,0.9519877196376126,2.0272602048778518e-27,0.0,0.0004576236973534577,0.0003216101091282734,0.00118135843244793,0.014246032502247378,0.0010608103499795442,0.006419412198150387,1.9948295095689844e-06,2.7710224997723014e-07,0.01705866900011978,0.007264238920326956,4.50937137433664e-15,3.815364308517471e-15,1.7778574855879287e-15,1.0390549707413895e-15,1.2405139458373592e-13,8.420394365756757e-14,2.526032540189343e-07,5.308126298114693e-10,6.146955501266656e-14,1.1542399678023849e-14,3.0354890432337792e-15,5.782671646986204e-21,2.1728305981718147e-18,1.3084543648002176e-20,2.135536190003623e-19,3.2522789000818166e-22,7.212277515085962e-23,3.1251972614062586e-17,3.485342489198045e-17,3.172231971399515e-20,5.156274210204142e-19,1.21192495703428e-19,6.547971899823951e-21,8.614792864292047e-11,6.872565357886379e-24
0.00018310876499288257,0.3193304196056018,1.0,1561.6193612601187,0.9519877196376126,1.8043284400432666e-27,0.0,0.0004585033476554332,0.00032167241007628977,0.001180949309029579,0.014217885920661293,0.001063157634155922,0.00640975430306048,1.9866235466374425e-06,2.769322206354414e-07,0.016997511821315304,0.007360329694072059,4.486198813505707e-15,3.789991612989786e-15,1.7663075913108117e-15,1.0321475688763119e-15,1.2282775963896282e-13,8.279459389906924e-14,2.517535194923101e-07,5.26101787411463e-10,6.092629334498825e-14,1.1399569179180999e-14,2.99063704806694e-15,4.568778636932531e-21,1.6979509113674844e-18,9.154805386962744e-21,1.3810356289917698e-19,2.0905410293312813e-22,4.4653760782534785e-23,3.0903012472905587e-17,3.4569410681729584e-17,2.9380051589423705e-20,5.13255846475062e-19,-1.5277383880014904e-20,4.569425446761461e-21,8.631667123726332e-11,5.592862123701551e-24
0.00018378329972480826,0.3193304196056018,1.0,1563.0347191763276,0.9519877196376126,1.5104754344770808e-27,0.0,0.0004593869185355071,0.0003217342609751608,0.0011805362629903,0.014189822321346211,0.0010654901617696741,0.006400073201397744,1.97846496735678e-06,2.7675530049340627e-07,0.016936432737940644,0.0074562977642732,4.4631109806495046e-15,3.764770058758666e-15,1.7548286867695008e-15,1.0252805640855505e-15,1.2161713630542713e-13,8.141134398346734e-14,2.5090431477959005e-07,5.214390530052305e-10,6.038801917741516e-14,1.1258748830524478e-14,2.9465213105678597e-15,3.6072856577104714e-21,1.3255604284174125e-18,6.524802800709233e-21,9.191993364383913e-20,1.3875897282868383e-22,2.745317643758924e-23,3.05593523094104e-17,3.460813138597096e-17,3.0752181282147026e-20,5.403278289480511e-19,1.500483037588585e-19,3.2525252437742344e-21,8.648480171741273e-11,4.581064951498063e-24
0.00018445783445673395,0.3193304196056018,1.0,1564.4466708523923,0.9519877196376126,1.3293356911336412e-27,0.0,0.0004602737832063681,0.00032179577132371534,0.0011801196353969005,0.014161838539390244,0.0010678085996399136,0.006390373162432217,1.9703532356884223e-06,2.7657182570943673e-07,0.01687543454192054,0.00755213874417382,4.440117222617308e-15,3.739703538297212e-15,1.7434218342561668e-15,1.0184553230782197e-15,1.2041956853307687e-13,8.005388523858392e-14,2.500557167206742e-07,5.168239467953221e-10,5.985470480475962e-14,1.111991089635255e-14,2.9031265508017585e-15,2.8501561084147737e-21,1.0353822022258343e-18,4.7629708893358115e-21,6.344763196936615e-20,9.562644236167786e-23,1.8377603410763472e-23,3.022421039260642e-17,3.473129333141262e-17,3.176496626243811e-20,5.645229965309549e-19,2.3164378901770614e-20,2.359108633930975e-21,8.665239028125534e-11,3.786344792962972e-24
0.00018513236918865964,0.3193304196056018,1.0,1565.8552381904703,0.9519877196376126,1.5765902476019826e-27,0.0,0.00046116338102692545,0.0003218570327714578,0.0011796997199426467,0.014133931843348435,0.001070113542531651,0.006380658062020169,1.962287858159393e-06,2.763821036673723e-07,0.016814519970800718,0.00764784833246606,4.417233282343551e-15,3.714798888158468e-15,1.7320890752542186e-15,1.0116728614487935e-15,1.1923483274204114e-13,7.872183584705795e-14,2.4920779611822176e-07,5.122559874613189e-10,5.932632171814124e-14,1.0983027638576996e-14,2.8604406078680978e-15,2.256137696306289e-21,8.10509120936724e-19,3.55504883701148e-21,4.537214539898426e-20,6.803604822801823e-23,1.3559176364590218e-23,2.98940309564308e-17,3.472744073732664e-17,3.292571136045184e-20,5.745588896240081e-19,2.8482664104301543e-19,1.7535955919167396e-21,8.681949686304278e-11,3.1647095935478242e-24
0.00018580690392058533,0.3193304196056018,1.0,1567.2604412795085,0.9519877196376126,1.9109940502015333e-27,0.0,0.00046205521135900496,0.00032191812082592953,0.001179276767443505,0.01410609989464449,0.001072405519765605,0.006370931418742465,1.954268380017731e-06,2.761864155434074e-07,0.016753691711614623,0.007743422307214447,4.39445522726419e-15,3.690052133066683e-15,1.7208274154551172e-15,1.0049324991883606e-15,1.1806318304900439e-13,7.741479840670113e-14,2.483606182960981e-07,5.077346916710711e-10,5.88028357473809e-14,1.084807117844374e-14,2.8184549675252816e-15,1.792074998813005e-21,6.368054367797938e-19,2.753571020375426e-21,3.3794863965691534e-20,5.012627657452596e-23,9.899450109689255e-24,2.95665890510161e-17,3.438945078367666e-17,3.087216882700103e-20,5.682481136058219e-19,-1.2488199018516935e-19,1.3504883705370024e-21,8.698617205681395e-11,2.681115561789292e-24
0.00018648143865251102,0.3193304196056018,1.0,1568.6622985619986,0.9519877196376126,2.0088551050555705e-27,0.0,0.0004629488272182246,0.0003219790966182832,0.001178850990469267,0.014078340705639073,0.0010746850020408802,0.0063611964312492,1.946294381134114e-06,2.7598501898982804e-07,0.016692952404877667,0.007838856519579567,4.371780090053255e-15,3.665464608684633e-15,1.7096384563405533e-15,9.982353241660506e-16,1.1690387583223808e-13,7.613232850642892e-14,2.475142437044518e-07,5.032595746551264e-10,5.8284214193518e-14,1.0715013721828779e-14,2.7771584565347717e-15,1.4311464383746396e-21,5.0282788984798445e-19,2.1545624207781617e-21,2.658420617543087e-20,3.9134309876910627e-23,6.892052647614242e-24,2.924283340286761e-17,3.4037335216253084e-17,3.2470138766646636e-20,5.640352227666183e-19,4.789651456284105e-19,1.0601841034408115e-21,8.71524580786903e-11,2.3072217611478378e-24
0.00018763398552910354,0.3193304196056018,1.0,1571.049893837107,0.9519877196376126,1.3644647270453355e-27,0.0,0.00046447871914660386,0.00032208315622067715,0.001178117444362035,0.014031073556923136,0.0010785521085693204,0.006344551597925851,1.9327737139208715e-06,2.756283596671069e-07,0.01658938316258822,0.008001585560689693,4.333282902244685e-15,3.623811582633756e-15,1.690680060354019e-15,9.86889312611293e-16,1.1495301880601037e-13,7.399675701398483e-14,2.460700992434301e-07,4.957186239109206e-10,5.740921635086887e-14,1.0491979206136391e-14,2.7081626111079466e-15,9.919684127321957e-22,3.413611455364427e-19,1.7429289402123286e-21,2.0544090164379788e-20,3.023134765024915e-23,2.8151439583410198e-24,2.86938295005179e-17,3.220455893933332e-17,1.5027196936833304e-20,4.983001181786836e-19,-1.951900979324397e-18,8.328099797542989e-22,8.743577885393608e-11,1.8571048170720258e-24
0.00018878653240569606,0.3193304196056018,1.0,1573.42784574983,0.9519877196376126,3.573816675321365e-29,0.0,0.0004660109607636292,0.0003221871930841093,0.0011773768558864378,0.013984007497489709,0.0010823857189621647,0.006327903683194759,1.919382935517092e-06,2.752567758209035e-07,0.016486093879881984,0.008163874728038499,4.29512266388756e-15,3.5826368092003214e-15,1.6719366591889582e-15,9.756715636768338e-16,1.1303672147353001e-13,7.192939188010179e-14,2.4462871732366023e-07,4.883086774340466e-10,5.654813687035095e-14,1.0274270243398264e-14,2.6410808516481018e-15,7.085832591130115e-22,2.3884148213496145e-19,1.3508815240431779e-21,1.7953460836637428e-20,2.5964633823383886e-23,1.274036489354123e-24,2.814750164339846e-17,3.077826534476378e-17,1.8464864587521537e-20,4.419686896295514e-19,1.8722812171463738e-19,6.840205881943986e-22,8.771819167016113e-11,1.5727275027378125e-24
0.00018993907928228858,0.3193304196056018,1.0,1575.7962204615649,0.9519877196376126,-1.0106635532232351e-27,0.0,0.0004675441317947106,0.0003222912982209011,0.0011766297118786944,0.01393713788945729,0.001086187288315111,0.006311263794558318,1.9061204752252545e-06,2.748711939014061e-07,0.016383096954636064,0.008325704541877133,4.257329546524989e-15,3.5419546133096204e-15,1.6534101221992714e-15,9.64584857964132e-16,1.1115695247122429e-13,6.992777882412154e-14,2.4319032672149437e-07,4.810273527335677e-10,5.5700788021280875e-14,1.0061750654417669e-14,2.5758505954324833e-15,5.27063046098628e-22,1.7387910156093e-19,9.51177559456779e-22,1.5907574150280334e-20,2.2821276235699534e-23,2.154945876184555e-24,2.7636284867703787e-17,3.1450229385489385e-17,3.40038367376122e-20,4.799806072381979e-19,7.727508434772547e-19,4.7086912181751115e-22,8.799977974003884e-11,1.396750758075909e-24
0.0001910916261588811,0.3193304196056018,1.0,1578.1550758869757,0.9519877196376126,-7.751780401596569e-28,0.0,0.00046907705704442407,0.0003223954991383544,0.0011758763280108112,0.013890461680261921,0.0010899580008878172,0.006294641560435976,1.8929849223559407e-06,2.7447243004239624e-07,0.01628040451488599,0.008487055946461586,4.219905765845952e-15,3.501759766261464e-15,1.6351002349851687e-15,9.536305671904295e-16,1.0931208009360605e-13,6.798973913929833e-14,2.4175513427011425e-07,4.738722940020459e-10,5.4866973352442144e-14,9.854286777804553e-15,2.512429233352508e-15,4.093010434226484e-22,1.32346505841885e-19,7.07105745527502e-22,1.4981086046658393e-20,2.2036803926604935e-23,2.831792230996982e-24,2.716105134221967e-17,3.2787969866427866e-17,4.426916273775793e-20,5.671657809602894e-19,2.1459979988616847e-18,3.3391366945725913e-22,8.828058770034804e-11,1.2889054993356094e-24
0.00019224417303547362,0.3193304196056018,1.0,1580.504462955641,0.9519877196376126,3.233482818179744e-29,0.0,0.0004706087633841136,0.0003224997718642224,0.0011751168796724613,0.01384397711786299,0.0010936988151369412,0.006278045383209163,1.8799749974350281e-06,2.740612091172745e-07,0.016178028441877098,0.008647910273826984,4.182773697449727e-15,3.461984835542121e-15,1.6169711491682796e-15,9.427894699151785e-16,1.0750291726344495e-13,6.611354857102873e-14,2.403233291408622e-07,4.66841177507751e-10,5.404646521774173e-14,9.651747091471784e-15,2.450777322006628e-15,3.3501763393084154e-22,1.0625322730244703e-19,1.0543445115728632e-21,1.4513373508500364e-20,1.991199053479852e-23,2.8038066979978543e-24,2.664608041630638e-17,3.076891413259309e-17,1.274196642872121e-20,4.882476956900988e-19,-3.239491094875893e-18,4.683300396712159e-22,8.85606277408528e-11,1.2272105303040793e-24
0.00019339671991206613,0.3193304196056018,1.0,1582.8444266550189,0.9519877196376126,2.944624196414909e-28,0.0,0.0004721384428434658,0.00032260405113571474,0.0011743514295855235,0.013797683502129303,0.0010974105066864335,0.006261482655224864,1.8670895299757022e-06,2.736381799825478e-07,0.016075980389754514,0.008808249212849511,4.145964897996611e-15,3.422690321231724e-15,1.5990610510832234e-15,9.320785765337773e-16,1.0572278572828996e-13,6.429662215453551e-14,2.3889508562788547e-07,4.599317104902888e-10,5.323909848760616e-14,9.454003999548073e-15,2.3908204288563864e-15,2.9145354078535436e-22,8.980218058298795e-20,4.987200308472308e-22,1.332740439127826e-20,1.9823868295476578e-23,2.545074613265396e-24,2.61427182515986e-17,3.0637633978092534e-17,4.469827854159976e-20,4.875654614095115e-19,4.459307706666548e-18,3.093506382171006e-22,8.883988640480777e-11,1.1983842586036863e-24
0.00019454926678865865,0.3193304196056018,1.0,1585.175006935171,0.9519877196376126,5.323757704824335e-29,0.0,0.00047366542124982437,0.00032270823908596836,0.0011735799513080379,0.013751580974143253,0.001101093703498329,0.006244959942782417,1.854327437398612e-06,2.7320392939727137e-07,0.01597427180181483,0.008968054783704521,4.109524341528264e-15,3.3838402353366595e-15,1.5813374638522275e-15,9.214892574702231e-16,1.0398272143123741e-13,6.253736744182516e-14,2.3747056632589636e-07,4.53141647196184e-10,5.244464154566927e-14,9.260930332332696e-15,2.3325275138916415e-15,2.5968600994488695e-22,7.912129928418246e-20,1.4481352716242435e-21,1.2824620034688555e-20,1.7619177739667355e-23,2.2540258929857946e-24,2.569101656170454e-17,2.6482165615911896e-17,-3.5977166638447315e-20,2.933003935679147e-19,-9.866428309695908e-18,5.640027747877679e-22,8.911832934229533e-11,1.1829130795873095e-24
0.00019570181366525117,0.3193304196056018,1.0,1587.4962394633321,0.9519877196376126,-8.513510306074326e-29,0.0,0.00047518913301337174,0.0003228122122580986,0.0011728023475928277,0.013705670346814528,0.0011047489143514663,0.006228483133690618,1.8416877080186038e-06,2.727589930311991e-07,0.015872913922411375,0.009127309319163801,4.073477494062828e-15,3.3455387166407567e-15,1.5638709688085145e-15,9.110382880449856e-16,1.022609197244228e-13,6.083221373957008e-14,2.3604992408957764e-07,4.4646876739063194e-10,5.1662967845910625e-14,9.072407122300134e-15,2.2757950389154083e-15,2.416101058935394e-22,7.194864026406406e-20,-9.64340594398319e-22,1.1512419062921143e-20,1.566960350955999e-23,2.46985373399654e-24,2.5193136450452426e-17,3.435765186865645e-17,1.5732163242930188e-19,6.854167389646484e-19,2.1191400225133876e-17,-1.9953014625950353e-22,8.939590495448438e-11,1.1809792783004386e-24
0.0001968543605418437,0.3193304196056018,1.0,1589.8081562621858,0.9519877196376126,-7.249630939760239e-29,0.0,0.00047670910108774,0.0003229158271982049,0.001172018465294751,0.013659952970027455,0.0011083765502545668,0.006212057555017698,1.8291693884502068e-06,2.7230386483907874e-07,0.015771917805300795,0.009285995451466255,4.037589447397135e-15,3.3074699664695983e-15,1.5464736495270917e-15,9.006678965215252e-16,1.0060021224903753e-13,5.918259013031435e-14,2.3463330380282595e-07,4.399109235542073e-10,5.089369746106719e-14,8.888306996823873e-15,2.2207142703753828e-15,2.289209341260982e-22,6.702651990155579e-20,4.079087523532337e-21,1.3568513671378787e-20,1.9880351871098273e-23,2.471304912172382e-24,2.480581965004031e-17,1.8373600487433143e-17,-2.536769271449145e-19,-5.219986576336427e-20,-4.322595033531514e-17,1.3678950698494185e-21,8.967254824132852e-11,1.1860380618826164e-24
0.0001980069074184362,0.3193304196056018,1.0,1592.1107862097151,0.9519877196376126,-1.0483519118984842e-28,0.0,0.00047822492079936435,0.00032301892491924227,0.0011712281072835079,0.013614430619752944,0.0011119769448251979,0.006195688066908804,1.8167715729473313e-06,2.718390027713679e-07,0.015671294319784153,0.009444096102690112,4.002277219303894e-15,3.2702738282125117e-15,1.5295316688210256e-15,8.904959183470752e-16,9.89076381254139e-14,5.757981900678623e-14,2.3322084442658767e-07,4.334659447481067e-10,5.013700726576049e-14,8.70853215165986e-15,2.1669496558596847e-15,2.2396412281597424e-22,6.434645725338677e-20,-6.898005541539114e-21,8.57009138633188e-21,7.461718734258184e-24,1.5201367668103901e-24,2.418273803588147e-17,5.17323246219341e-17,6.464953856032228e-19,1.5344131046912236e-18,9.282891526527299e-17,-2.036034159888747e-21,8.99481833106798e-11,1.19878684106562e-24
0.00019915945429502873,0.3193304196056018,1.0,1594.404155506998,0.9519877196376126,-3.2625189816156238e-28,0.0,0.0004797362460545117,0.00032312133474104564,0.001170431043709498,0.013569105404168428,0.001115550367771317,0.006179379144384285,1.8044933942971531e-06,2.713648369649865e-07,0.015571054155458265,0.009601594477239734,3.966806281287563e-15,3.232591488754814e-15,1.512227561761583e-15,8.802743779556365e-16,9.73799261110926e-14,5.6037004261471327e-14,2.3181267801663349e-07,4.271318425810132e-10,4.939191017712886e-14,8.532926836842924e-15,2.1150804605008813e-15,2.1940087868725694e-22,6.104235490651758e-20,1.7696974138936558e-20,1.8735311827355255e-20,3.828043390754973e-23,4.385309220645669e-24,2.4129689100564672e-17,-2.5883158193950448e-17,-1.3934916151748075e-18,-2.1031611817333583e-18,-2.0402978793313031e-16,5.651036366750777e-21,9.022272558184567e-11,1.2127281236688772e-24
0.00020031200117162125,0.3193304196056018,1.0,1596.688287982737,0.9519877196376126,-5.655088581906577e-28,0.0,0.0004812427784809436,0.0003232228772554473,0.0011696270186884092,0.013523979687244418,0.0011190970438323378,0.006163134937840909,1.7923340156306872e-06,2.708817700670776e-07,0.015471207825376693,0.00975847405697566,3.93277170894228e-15,3.1974378426566628e-15,1.496361278653631e-15,8.70540084925074e-16,9.558454468011195e-14,5.451873861035129e-14,2.3040893581476847e-07,4.2090636459977025e-10,4.865996743006642e-14,8.361482466533485e-15,2.063649837633772e-15,2.1152543467577774e-22,6.259848910230632e-20,-3.854753928457329e-20,-6.440225867405849e-21,-4.1451517596504566e-23,-4.64472545755571e-24,2.2809248885057853e-17,1.4771205466140868e-16,3.2736052380696176e-18,6.018536423766418e-18,4.57594160151741e-16,-1.2062407474483052e-20,9.049608390565463e-11,1.2221060908166093e-24
