,mass,volume,temperature,AR,HE,N2,H2,H,O,O2,OH,H2O,HO2,H2O2,CO,CO2,C,CH,CH2,CH2(S),CH3,CH4,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,CH2CHO,CH3CHO,CH3CO,H2CC,OH*,CH*
1.3342846812748266e-08,0.21209763872793166,1.0,2245.9996809184013,0.9480285908364667,0.0,0.0,8.739330121953926e-05,2.916577300382078e-10,1.2178332454845936e-09,0.02831351136822426,2.0741437274785564e-11,1.2080348139029674e-14,9.56387135506237e-09,1.1223872195940491e-13,0.023570490149381118,3.247119073500401e-09,8.222088808727153e-24,4.2060290355057343e-22,1.8294361469427654e-24,1.0754640765986374e-24,6.098928484660102e-25,3.9068281868016457e-29,3.3615383724331137e-12,1.16866391171469e-15,1.485267834590076e-24,6.907303725278974e-26,4.330658311414652e-29,2.346090475027338e-29,1.458478287841068e-31,3.609762926445373e-37,1.5903754217606885e-38,2.769812498230442e-47,7.499738113221219e-51,6.263614507763086e-26,2.555604305795566e-28,9.517932846259243e-34,3.030172202269632e-37,6.518955017577594e-32,3.362605004035074e-33,4.3587114048675895e-21,9.060257466085256e-30
1.7760023356815632e-08,0.21209763872793166,1.0,2245.999575100762,0.9480285908364667,0.0,0.0,8.739310747995927e-05,3.8773907269894097e-10,1.628794410461433e-09,0.028313507482555962,3.671221924078175e-11,2.7482569547588483e-14,1.2729189583508606e-08,1.9770372051978314e-13,0.023570489463940632,4.322488817555791e-09,1.4348800979305458e-23,7.289841502116166e-22,4.076941443083154e-24,1.8485594080780928e-24,1.0989595112464755e-24,9.006372404811795e-29,4.409621864474717e-12,1.5836648306824628e-15,2.6843390954693495e-24,1.1615250204785656e-25,9.902972521895247e-29,4.1326559964635993e-29,3.4589226442918558e-31,8.322494749249856e-37,4.4118416825493614e-38,8.253951706733534e-47,2.847433802408481e-50,1.354050678059979e-25,5.190201713166209e-28,2.1344682243763564e-33,7.775070813785556e-37,1.2515290696128128e-31,7.461369909964476e-33,9.421999285353257e-21,1.9616142900385287e-29
2.2177199900883e-08,0.21209763872793166,1.0,2245.9994691915435,0.9480285908364667,0.0,0.0,8.739291371784716e-05,4.835868198369512e-10,2.0436152182530254e-09,0.028313503589075886,5.719219171683239e-11,5.2321061257650355e-14,1.58940991757957e-08,3.065121790489683e-13,0.02357048877839738,5.398067668223694e-09,2.2041778961181362e-23,1.1120456537068063e-21,7.605807360242867e-24,2.8065395678258435e-24,1.74178533247222e-24,1.7367900103088947e-28,5.426555074507501e-12,2.0118623118706384e-15,4.2680148136823596e-24,1.7243322711273855e-25,1.8960561437096277e-28,6.406315453934421e-29,6.843345899247453e-31,1.602799808991772e-36,9.843872132741778e-38,1.962741267956009e-46,8.247088711242546e-50,2.479650858453004e-25,9.28372174826793e-28,4.006765985434128e-33,1.630780778503701e-36,2.0642378028615186e-31,1.3847440004623145e-32,1.707280226534015e-20,3.556186277463331e-29
2.6733568133550217e-08,0.21209763872793166,1.0,2245.999359849273,0.9480285908364667,0.0,0.0,8.739271382600488e-05,5.822109215295961e-10,2.475541749929411e-09,0.028313499564738893,8.303121765688219e-11,8.986607364832686e-14,1.9158311383917288e-08,4.428419612092757e-13,0.023570488071140344,6.507762968169779e-09,3.1553060513463636e-23,1.5805940290786933e-21,1.2811278015947211e-23,3.981944030164173e-24,2.5715679149386614e-24,3.0196005060055976e-28,6.443362043142054e-12,2.4669397449994824e-15,6.322159129967465e-24,2.3904687266361904e-25,3.275941547030983e-28,9.253257872238677e-29,1.2171902409352297e-30,2.780076468483984e-36,1.9229100931652677e-37,4.057558482105032e-46,1.997041230579561e-49,4.1260074956898196e-25,1.5429357595093297e-27,6.789661844562275e-33,3.035704195949448e-36,3.1334971131375802e-31,2.318996526296381e-32,2.797787358194395e-20,5.825189361192238e-29
3.128993636621744e-08,0.21209763872793166,1.0,2245.9992504101533,0.9480285908364667,0.0,0.0,8.739251390927327e-05,6.805883382341096e-10,2.911552094913437e-09,0.028313495532130008,1.1364289261406604e-10,1.4217430991785364e-13,2.242208842929874e-08,6.031669356191518e-13,0.02357048736376552,7.617690717739148e-09,4.2582631693500775e-23,2.1176877292892137e-21,1.9876364931294794e-23,5.3425326794502544e-24,3.577774376362394e-24,4.835024516738331e-28,7.429552921883802e-12,2.935387638821152e-15,8.826124038635822e-24,3.1321640803783864e-25,5.216024307607952e-28,1.2598279653132525e-28,1.9904755516036828e-30,4.435295955486757e-36,3.3989098584106506e-37,7.568391210515843e-46,4.29255357412294e-49,6.349128425309936e-25,2.4104774145509894e-27,1.0597894739617797e-32,5.156413333435083e-36,4.4471450110537884e-31,3.574185035973626e-32,4.2262836334522784e-20,8.786893427152443e-29
3.584630459888466e-08,0.21209763872793166,1.0,2245.999140874521,0.9480285908364667,0.0,0.0,8.739231396712626e-05,7.787201513385822e-10,3.351633080362832e-09,0.028313491491272155,1.4901270872461363e-10,2.1196439807235313e-13,2.5685430135331562e-08,7.87012117462312e-13,0.023570486656268277,8.727856643634184e-09,5.50502769331932e-23,2.7174479970020985e-21,2.905154647528982e-23,6.886877757983822e-24,4.76742719490955e-24,7.295941462863301e-28,8.384696171992612e-12,3.416413742542241e-15,1.1803125073783905e-23,3.9407387547663075e-25,7.830777173657757e-28,1.642929358238449e-28,3.0635063906539913e-30,6.662758532327192e-36,5.591048776082472e-37,1.3114404505986822e-45,8.460521549564107e-49,9.228291497728585e-25,3.598151265328361e-27,1.558619878776122e-32,8.203090427091764e-36,6.01512301636189e-31,5.189351117459801e-32,6.017289897341142e-20,1.2479561807318324e-28
4.040267283155188e-08,0.21209763872793166,1.0,2245.9990312427017,0.9480285908364667,0.0,0.0,8.739211399905608e-05,8.766073983510118e-10,3.7957720073232606e-09,0.028313487442187465,1.8912667213141836e-10,3.01859637937275e-13,2.894833631195676e-08,9.939273706949154e-13,0.023570485948644023,9.838266273495488e-09,6.888261618506248e-23,3.3744648434780634e-21,4.0551902097169906e-23,8.616564665227117e-24,6.146973925836764e-24,1.0516107820435518e-27,9.30886338238065e-12,3.9093680858040065e-15,1.5274635863915038e-23,4.810188595824409e-25,1.123541085454705e-27,2.0733982726271866e-28,4.497685842936926e-30,9.550695153627552e-36,8.692415316663879e-37,2.142739180895841e-45,1.5537281989991788e-48,1.2832922206589507e-24,5.178733785735542e-27,2.189399407419272e-32,1.240060194722533e-35,7.84669320985241e-31,7.193865383102204e-32,8.187332985378435e-20,1.6919740440866578e-28
4.825008787538372e-08,0.21209763872793166,1.0,2245.9988421996786,0.9480285908364667,7.015767469928694e-31,0.0,8.739176953264237e-05,1.0446277891136444e-09,4.570188231118496e-09,0.02831348044924059,2.6929730710834295e-10,5.111709507495716e-13,3.4567005233139604e-08,1.4031512617138756e-12,0.023570484729595064,1.1751307211044885e-08,9.571503574692809e-23,4.626353355550821e-21,6.631528894140249e-23,1.2041877888633978e-23,8.985161124759709e-24,1.817991398762215e-27,1.0831600290738097e-11,4.785363754635904e-15,2.2471154638423736e-23,6.440111116363706e-25,1.9294181971377998e-27,2.922263864814328e-28,8.000904247659449e-30,1.6312365365350815e-35,1.677321410857252e-36,4.489446773023238e-45,3.914976734474824e-48,2.0909445861970697e-24,9.05490397778408e-27,3.6206163361425563e-32,2.3049731111559877e-35,1.16435113313889e-30,1.1618914863169831e-31,1.2840422720873496e-19,2.6304352000734873e-28
5.609750291921556e-08,0.21209763872793166,1.0,2245.998652873881,0.9480285908364667,2.5989512603373666e-30,0.0,8.73914249853834e-05,1.2119307973782662e-09,5.356542994042288e-09,0.02831347343206203,3.6343179555886544e-10,8.005251320610384e-13,4.018438086502239e-08,1.8774248229300733e-12,0.023570483510134292,1.3665114048207284e-08,1.2607918171041498e-22,6.010703581013486e-21,1.0031184077904541e-22,1.6051758098818422e-23,1.2433438218836196e-23,2.9048252891596184e-27,1.227350224042791e-11,5.694340785592685e-15,3.129572479434057e-23,8.225025042536473e-25,3.066614833426159e-27,3.901810411874559e-28,1.310197851560525e-29,2.5689572131763504e-35,2.9275043814546053e-36,8.456347588745542e-45,8.623852133819618e-48,3.1583385436726996e-24,1.4762070027199863e-26,5.539361879307503e-32,3.9188549147571937e-35,1.628900562169877e-30,1.7353327464073844e-31,1.8685396870426468e-19,3.7835592799845027e-28
6.39449179630474e-08,0.21209763872793166,1.0,2245.9984632668993,0.9480285908364667,4.155646340936469e-30,0.0,8.739108035480227e-05,1.3785214985659864e-09,6.154774617078284e-09,0.02831346639075908,4.714620084422434e-10,1.182722275799029e-12,4.5800462427123016e-08,2.414691353980704e-12,0.023570482290240308,1.5579713756638943e-08,1.5967951442619522e-22,7.50701015815293e-21,1.432164032607345e-22,2.06733754874633e-23,1.6519977878705246e-23,4.37556056437424e-27,1.3642396659527353e-11,6.6352794314520375e-15,4.1847765551816785e-23,1.0156070088832775e-24,4.60036078066194e-27,5.00605264888876e-28,2.0153266774061307e-29,3.807318574813637e-35,4.7370913961500886e-36,1.4696004633863207e-44,1.7155940714841096e-47,4.508643208694629e-24,2.2764884591269928e-26,8.000117335964741e-32,6.229966430246827e-35,2.1823141935788527e-30,2.446379487605429e-31,2.574494752531519e-19,5.139862781775121e-28
