"Time  (sec)","Volume  (cm3)","Temperature  (K)","Pressure  (bar)","Mole_fraction_AR  ()","Mole_fraction_HE  ()","Mole_fraction_N2  ()","Mole_fraction_H2  ()","Mole_fraction_H  ()","Mole_fraction_O  ()","Mole_fraction_O2  ()","Mole_fraction_OH  ()","Mole_fraction_H2O  ()","Mole_fraction_HO2  ()","Mole_fraction_H2O2  ()","Mole_fraction_CO  ()","Mole_fraction_CO2  ()","Mole_fraction_C  ()","Mole_fraction_CH  ()","Mole_fraction_CH2  ()","Mole_fraction_CH2(S)  ()","Mole_fraction_CH3  ()","Mole_fraction_CH4  ()","Mole_fraction_HCO  ()","Mole_fraction_CH2O  ()","Mole_fraction_CH2OH  ()","Mole_fraction_CH3O  ()","Mole_fraction_CH3OH  ()","Mole_fraction_C2H  ()","Mole_fraction_C2H2  ()","Mole_fraction_C2H3  ()","Mole_fraction_C2H4  ()","Mole_fraction_C2H5  ()","Mole_fraction_C2H6  ()","Mole_fraction_HCCO  ()","Mole_fraction_CH2CO  ()","Mole_fraction_CH2CHO  ()","Mole_fraction_CH3CHO  ()","Mole_fraction_CH3CO  ()","Mole_fraction_H2CC  ()","Mole_fraction_OH*  ()","Mole_fraction_CH*  ()","Specific_heat_Cp  (erg/g-K)","Heat_capacity_ratio  ()","Entropy  (erg/g-K)","Ppmvd15%O2_CO  (ppm)"
0.067,1,2423.606,1.374735,0.9452056,7.921923E-23,0,4.635741E-05,0.0001240861,0.0006871611,0.01853523,0.0005306626,0.001352888,1.212227E-07,6.729555E-10,0.002670121,0.03084781,8.946873E-16,3.940882E-18,3.323425E-19,2.486966E-20,1.128654E-19,2.423843E-21,1.92905E-10,1.482444E-13,9.184826E-20,5.081085E-21,2.770399E-22,4.099246E-24,2.595459E-23,3.024128E-29,1.190583E-30,1.251909E-36,5.546032E-39,1.951251E-20,2.82124E-21,4.42276E-28,5.77622E-30,2.314041E-27,1.88714E-26,3.362231E-12,1.617152E-24,6406378,1.483354,52766120,837.9888
0.068,1,2423.69,1.374778,0.9452083,6.718632E-23,0,4.62968E-05,0.0001237986,0.0006860115,0.01853387,0.0005303223,0.001353268,1.21099E-07,6.718957E-10,0.002666182,0.03085184,8.92893E-16,3.930109E-18,3.315745E-19,2.481201E-20,1.125134E-19,2.417688E-21,1.922295E-10,1.478636E-13,9.142441E-20,5.055699E-21,2.759846E-22,4.092652E-24,2.466875E-23,3.078538E-29,1.200199E-30,1.220972E-36,5.476222E-39,1.945923E-20,2.814358E-21,4.401879E-28,5.735406E-30,2.303408E-27,1.806427E-26,3.360888E-12,1.613508E-24,6406392,1.483351,52766120,836.7469
0.069,1,2423.769,1.37482,0.9452109,3.904571E-23,0,4.623976E-05,0.0001235284,0.0006849304,0.01853259,0.0005300019,0.001353625,1.209826E-07,6.708989E-10,0.002662476,0.03085564,8.912046E-16,3.919994E-18,3.308532E-19,2.475787E-20,1.121831E-19,2.411915E-21,1.915953E-10,1.475058E-13,9.1027E-20,5.031902E-21,2.749947E-22,4.079432E-24,2.33149E-23,3.123943E-29,1.207287E-30,1.191435E-36,5.407803E-39,1.940921E-20,2.807874E-21,4.382305E-28,5.696868E-30,2.293439E-27,1.722382E-26,3.359625E-12,1.610085E-24,6406405,1.483347,52766120,835.5786
0.07,1,2423.843,1.374858,0.9452133,1.866371E-23,0,4.618608E-05,0.0001232743,0.0006839136,0.01853138,0.0005297002,0.001353961,1.208732E-07,6.699613E-10,0.002658989,0.03085921,8.896157E-16,3.910494E-18,3.301755E-19,2.4707E-20,1.118726E-19,2.406481E-21,1.909999E-10,1.471696E-13,9.065419E-20,5.009584E-21,2.740655E-22,4.065114E-24,2.302988E-23,3.114996E-29,1.202964E-30,1.18013E-36,5.368837E-39,1.936205E-20,2.801869E-21,4.363815E-28,5.66334E-30,2.284086E-27,1.702791E-26,3.358438E-12,1.606865E-24,6406418,1.483344,52766120,834.4794
0.071,1,2423.913,1.374895,0.9452155,2.030516E-23,0,4.613557E-05,0.0001230355,0.0006829573,0.01853025,0.000529416,0.001354277,1.207703E-07,6.690793E-10,0.002655708,0.03086257,8.881204E-16,3.901571E-18,3.295388E-19,2.465919E-20,1.115799E-19,2.401353E-21,1.904407E-10,1.468536E-13,9.030436E-20,4.988645E-21,2.731929E-22,4.043933E-24,2.512185E-23,2.981346E-29,1.171947E-30,1.209612E-36,5.393064E-39,1.931742E-20,2.796441E-21,4.346157E-28,5.637986E-30,2.275312E-27,1.826864E-26,3.35732E-12,1.603832E-24,6406430,1.483341,52766120,833.4451
0.072,1,2423.979,1.374929,0.9452177,2.346831E-23,0,4.608802E-05,0.0001228109,0.0006820576,0.01852918,0.0005291483,0.001354575,1.206736E-07,6.682494E-10,0.002652621,0.03086574,8.867131E-16,3.893188E-18,3.289404E-19,2.461427E-20,1.113051E-19,2.396536E-21,1.899154E-10,1.465565E-13,8.997608E-20,4.969001E-21,2.723737E-22,4.028495E-24,2.639349E-23,2.896489E-29,1.152083E-30,1.224172E-36,5.396419E-39,1.927554E-20,2.791274E-21,4.329689E-28,5.612269E-30,2.267077E-27,1.901866E-26,3.356269E-12,1.600984E-24,6406441,1.483338,52766120,832.4717
0.073,1,2424.041,1.374961,0.9452197,2.891108E-23,0,4.604326E-05,0.0001225997,0.0006812113,0.01852818,0.0005288962,0.001354855,1.205825E-07,6.674687E-10,0.002649715,0.03086871,8.853885E-16,3.885311E-18,3.28378E-19,2.457205E-20,1.110474E-19,2.392014E-21,1.89422E-10,1.462771E-13,8.966801E-20,4.95057E-21,2.716047E-22,4.022926E-24,2.613569E-23,2.902446E-29,1.152615E-30,1.211234E-36,5.360392E-39,1.923633E-20,2.786286E-21,4.314442E-28,5.584248E-30,2.259347E-27,1.884956E-26,3.35528E-12,1.59831E-24,6406451,1.483335,52766120,831.5558
0.074,1,2424.1,1.374992,0.9452216,3.38435E-23,0,4.600112E-05,0.0001224011,0.000680415,0.01852723,0.0005286588,0.001355118,1.204969E-07,6.66734E-10,0.002646981,0.03087151,8.841417E-16,3.877908E-18,3.278494E-19,2.453236E-20,1.108055E-19,2.387771E-21,1.889583E-10,1.460144E-13,8.937878E-20,4.93327E-21,2.708826E-22,4.017872E-24,2.532353E-23,2.937242E-29,1.158655E-30,1.191919E-36,5.316029E-39,1.919954E-20,2.781543E-21,4.300189E-28,5.557111E-30,2.25209E-27,1.834175E-26,3.35435E-12,1.595797E-24,6406461,1.483333,52766120,830.6938
0.075,1,2424.155,1.37502,0.9452233,3.351027E-23,0,4.596145E-05,0.0001222143,0.0006796658,0.01852634,0.0005284352,0.001355366,1.204164E-07,6.660427E-10,0.002644407,0.03087415,8.82968E-16,3.87095E-18,3.273525E-19,2.449505E-20,1.105785E-19,2.383793E-21,1.885226E-10,1.457672E-13,8.910724E-20,4.917031E-21,2.702045E-22,4.013163E-24,2.368096E-23,3.013042E-29,1.172587E-30,1.162185E-36,5.256879E-39,1.916505E-20,2.777002E-21,4.286904E-28,5.530135E-30,2.245276E-27,1.732784E-26,3.353475E-12,1.593438E-24,6406470,1.48333,52766120,829.8824
0.076,1,2424.206,1.375047,0.945225,4.137465E-23,0,4.59241E-05,0.0001220386,0.0006789607,0.0185255,0.0005282246,0.0013556,1.203406E-07,6.65392E-10,0.002641984,0.03087663,8.818632E-16,3.864408E-18,3.268852E-19,2.445996E-20,1.103647E-19,2.380043E-21,1.881131E-10,1.455348E-13,8.885214E-20,4.901778E-21,2.695671E-22,4.004027E-24,2.336677E-23,3.012436E-29,1.170568E-30,1.153993E-36,5.230121E-39,1.913246E-20,2.77284E-21,4.274263E-28,5.507516E-30,2.238875E-27,1.712538E-26,3.352651E-12,1.591215E-24,6406479,1.483328,52766120,829.1187
0.077,1,2424.255,1.375073,0.9452266,5.659624E-23,0,4.588895E-05,0.0001218733,0.0006782972,0.01852472,0.0005280262,0.00135582,1.202693E-07,6.647797E-10,0.002639704,0.03087897,8.808231E-16,3.858259E-18,3.264457E-19,2.442696E-20,1.101629E-19,2.376501E-21,1.877281E-10,1.453163E-13,8.861246E-20,4.887448E-21,2.689678E-22,3.987924E-24,2.497759E-23,2.901745E-29,1.145413E-30,1.177089E-36,5.250032E-39,1.910155E-20,2.769094E-21,4.262138E-28,5.49053E-30,2.232862E-27,1.809543E-26,3.351875E-12,1.589118E-24,6406487,1.483326,52766120,828.3999
0.078,1,2424.301,1.375096,0.9452281,6.615924E-23,0,4.585586E-05,0.0001217177,0.0006776728,0.01852397,0.0005278394,0.001356027,1.202022E-07,6.642033E-10,0.002637557,0.03088117,8.798439E-16,3.852476E-18,3.260324E-19,2.439593E-20,1.099732E-19,2.373167E-21,1.873661E-10,1.451107E-13,8.838726E-20,4.873986E-21,2.684046E-22,3.973616E-24,2.653083E-23,2.799119E-29,1.122347E-30,1.198461E-36,5.2684E-39,1.907248E-20,2.765574E-21,4.25075E-28,5.474509E-30,2.227213E-27,1.902964E-26,3.351146E-12,1.587147E-24,6406495,1.483324,52766120,827.7232
0.079,1,2424.344,1.375119,0.9452295,5.517483E-23,0,4.582469E-05,0.0001215714,0.0006770851,0.01852327,0.0005276634,0.001356222,1.20139E-07,6.636609E-10,0.002635537,0.03088324,8.78922E-16,3.847039E-18,3.256438E-19,2.436675E-20,1.097955E-19,2.370044E-21,1.870258E-10,1.449172E-13,8.817573E-20,4.861344E-21,2.678756E-22,3.971694E-24,2.571927E-23,2.843E-29,1.131023E-30,1.179422E-36,5.228813E-39,1.904541E-20,2.762062E-21,4.240372E-28,5.454002E-30,2.221904E-27,1.852196E-26,3.350459E-12,1.585298E-24,6406502,1.483322,52766120,827.0862
0.08,1,2424.385,1.37514,0.9452308,3.748761E-23,0,4.579534E-05,0.0001214337,0.000676532,0.01852262,0.0005274977,0.001356405,1.200796E-07,6.631503E-10,0.002633634,0.03088519,8.78054E-16,3.841925E-18,3.252782E-19,2.433929E-20,1.096284E-19,2.367106E-21,1.867058E-10,1.447351E-13,8.797694E-20,4.849464E-21,2.673783E-22,3.970699E-24,2.478959E-23,2.897202E-29,1.14186E-30,1.15893E-36,5.188169E-39,1.901995E-20,2.758745E-21,4.230641E-28,5.434593E-30,2.216915E-27,1.793626E-26,3.349812E-12,1.583559E-24,6406509,1.48332,52766120,826.4865
0.081,1,2424.423,1.37516,0.945232,2.64746E-23,0,4.576771E-05,0.0001213041,0.0006760113,0.018522,0.0005273415,0.001356578,1.200236E-07,6.626696E-10,0.002631843,0.03088702,8.772368E-16,3.837114E-18,3.249342E-19,2.431346E-20,1.094707E-19,2.364333E-21,1.864048E-10,1.445639E-13,8.779002E-20,4.838295E-21,2.669104E-22,3.95918E-24,2.56067E-23,2.843959E-29,1.128754E-30,1.1711E-36,5.196127E-39,1.899577E-20,2.755775E-21,4.221234E-28,5.421308E-30,2.212225E-27,1.840274E-26,3.349204E-12,1.581917E-24,6406516,1.483319,52766120,825.9219
0.082,1,2424.459,1.375179,0.9452332,3.222328E-23,0,4.574171E-05,0.0001211822,0.0006755212,0.01852141,0.0005271944,0.001356741,1.19971E-07,6.62217E-10,0.002630157,0.03088875,8.764672E-16,3.832589E-18,3.246105E-19,2.428916E-20,1.093216E-19,2.361715E-21,1.861217E-10,1.444029E-13,8.761419E-20,4.82779E-21,2.6647E-22,3.929831E-24,2.894158E-23,2.627888E-29,1.078795E-30,1.232292E-36,5.276185E-39,1.897268E-20,2.753208E-21,4.211977E-28,5.416628E-30,2.207815E-27,2.038744E-26,3.348631E-12,1.580362E-24,6406522,1.483317,52766120,825.3903
0.083,1,2424.493,1.375196,0.9452343,4.499995E-23,0,4.571721E-05,0.0001210674,0.0006750598,0.01852087,0.0005270559,0.001356894,1.199214E-07,6.61791E-10,0.002628569,0.03089038,8.757426E-16,3.828332E-18,3.243061E-19,2.426629E-20,1.091822E-19,2.359265E-21,1.858555E-10,1.442512E-13,8.744899E-20,4.817921E-21,2.660564E-22,3.921327E-24,2.927914E-23,2.601439E-29,1.071775E-30,1.235739E-36,5.271582E-39,1.895133E-20,2.750538E-21,4.203734E-28,5.4031E-30,2.20367E-27,2.057464E-26,3.348091E-12,1.578909E-24,6406528,1.483316,52766120,824.8897
0.084,1,2424.525,1.375213,0.9452353,8.170668E-23,0,4.569412E-05,0.0001209594,0.0006746254,0.01852035,0.0005269254,0.001357038,1.198748E-07,6.613899E-10,0.002627074,0.03089191,8.750602E-16,3.824327E-18,3.240197E-19,2.424479E-20,1.090523E-19,2.356975E-21,1.856049E-10,1.441083E-13,8.72938E-20,4.808652E-21,2.65668E-22,3.939736E-24,2.601208E-23,2.802626E-29,1.117107E-30,1.16696E-36,5.160103E-39,1.893176E-20,2.747696E-21,4.196601E-28,5.377463E-30,2.199772E-27,1.861649E-26,3.347583E-12,1.577559E-24,6406533,1.483314,52766120,824.4184
0.085,1,2424.555,1.375228,0.9452363,1.304242E-22,0,4.567236E-05,0.0001208577,0.0006742164,0.01851986,0.0005268025,0.001357174,1.198309E-07,6.610122E-10,0.002625666,0.03089335,8.744176E-16,3.820558E-18,3.237504E-19,2.422455E-20,1.089312E-19,2.354834E-21,1.853692E-10,1.439736E-13,8.714797E-20,4.799945E-21,2.653033E-22,3.980025E-24,1.973173E-23,3.191901E-29,1.205637E-30,1.038639E-36,4.961104E-39,1.891378E-20,2.744728E-21,4.190428E-28,5.342394E-30,2.196105E-27,1.486469E-26,3.347106E-12,1.576302E-24,6406538,1.483313,52766120,823.9746
0.086,1,2424.583,1.375243,0.9452372,1.305086E-22,0,4.565188E-05,0.0001207619,0.0006738313,0.0185194,0.0005266867,0.001357302,1.197895E-07,6.606566E-10,0.00262434,0.03089471,8.738124E-16,3.817012E-18,3.234967E-19,2.42055E-20,1.088156E-19,2.352802E-21,1.851474E-10,1.43847E-13,8.70106E-20,4.791741E-21,2.649593E-22,3.978445E-24,1.848123E-23,3.249167E-29,1.217121E-30,1.016729E-36,4.922375E-39,1.889616E-20,2.742366E-21,4.183743E-28,5.32873E-30,2.192657E-27,1.410702E-26,3.346655E-12,1.575094E-24,6406543,1.483312,52766120,823.5567
0.087,1,2424.61,1.375257,0.9452381,4.095275E-23,0,4.563264E-05,0.0001206718,0.0006734687,0.01851897,0.0005265775,0.001357423,1.197506E-07,6.603217E-10,0.002623091,0.03089599,8.732425E-16,3.813674E-18,3.232575E-19,2.418755E-20,1.08704E-19,2.350856E-21,1.849387E-10,1.437283E-13,8.6881E-20,4.784E-21,2.646339E-22,3.91011E-24,2.541663E-23,2.771034E-29,1.104608E-30,1.166644E-36,5.142506E-39,1.887835E-20,2.740897E-21,4.175936E-28,5.349273E-30,2.189413E-27,1.821941E-26,3.346231E-12,1.573914E-24,6406547,1.483311,52766120,823.1631
0.088,1,2424.635,1.37527,0.9452389,-5.867766E-23,0,4.561452E-05,0.0001205869,0.0006731273,0.01851856,0.0005264747,0.001357536,1.197139E-07,6.600063E-10,0.002621915,0.03089719,8.727058E-16,3.810532E-18,3.230325E-19,2.417065E-20,1.085989E-19,2.34902E-21,1.847423E-10,1.436165E-13,8.675908E-20,4.776719E-21,2.643278E-22,3.845465E-24,3.218843E-23,2.317209E-29,9.987007E-31,1.306966E-36,5.345997E-39,1.886159E-20,2.73953E-21,4.168632E-28,5.366451E-30,2.186361E-27,2.223957E-26,3.345831E-12,1.572804E-24,6406552,1.483309,52766120,822.7924
0.089,1,2424.658,1.375282,0.9452396,-8.963242E-23,0,4.559741E-05,0.0001205071,0.0006728058,0.01851818,0.0005263779,0.001357643,1.196794E-07,6.597093E-10,0.002620808,0.03089833,8.722002E-16,3.807576E-18,3.22821E-19,2.415476E-20,1.085027E-19,2.347317E-21,1.845574E-10,1.435109E-13,8.66448E-20,4.769896E-21,2.640415E-22,3.853934E-24,3.071001E-23,2.435258E-29,1.027437E-30,1.259856E-36,5.261961E-39,1.884708E-20,2.737496E-21,4.163439E-28,5.342707E-30,2.18349E-27,2.136183E-26,3.345456E-12,1.571806E-24,6406556,1.483308,52766120,822.4434
0.09,1,2424.681,1.375294,0.9452404,8.000355E-24,0,4.558123E-05,0.0001204318,0.0006725031,0.01851782,0.0005262868,0.001357744,1.196469E-07,6.594298E-10,0.002619765,0.0308994,8.71724E-16,3.804793E-18,3.226225E-19,2.413984E-20,1.08417E-19,2.345759E-21,1.843834E-10,1.434108E-13,8.653799E-20,4.763525E-21,2.63775E-22,3.981796E-24,1.575783E-23,3.483536E-29,1.274834E-30,9.088112E-37,4.712441E-39,1.88356E-20,2.734294E-21,4.161413E-28,5.252935E-30,2.180788E-27,1.248222E-26,3.345102E-12,1.570948E-24,6406559,1.483308,52766120,822.1146
0.091,1,2424.702,1.375305,0.945241,1.39929E-22,0,4.556605E-05,0.000120361,0.000672218,0.01851748,0.000526201,0.001357838,1.196163E-07,6.591665E-10,0.002618783,0.0309004,8.712756E-16,3.802173E-18,3.224352E-19,2.412577E-20,1.083328E-19,2.344264E-21,1.842197E-10,1.43317E-13,8.643694E-20,4.757493E-21,2.63522E-22,4.01891E-24,1.120668E-23,3.783467E-29,1.345126E-30,8.070765E-37,4.553771E-39,1.882316E-20,2.732205E-21,4.157276E-28,5.22455E-30,2.178246E-27,9.778688E-27,3.344769E-12,1.570083E-24,6406563,1.483307,52766120,821.8051
0.092,1,2424.721,1.375315,0.9452417,3.653024E-22,0,4.55518E-05,0.0001202943,0.0006719495,0.01851716,0.00052612,0.001357928,1.195875E-07,6.589185E-10,0.002617858,0.03090135,8.708534E-16,3.799708E-18,3.222582E-19,2.411249E-20,1.082491E-19,2.342827E-21,1.840655E-10,1.432294E-13,8.634106E-20,4.751767E-21,2.632809E-22,3.940787E-24,1.94975E-23,3.131657E-29,1.188653E-30,1.025822E-36,4.902571E-39,1.880924E-20,2.731476E-21,4.150245E-28,5.279013E-30,2.175854E-27,1.469454E-26,3.344455E-12,1.569188E-24,6406566,1.483306,52766120,821.5135
0.093,1,2424.74,1.375325,0.9452423,6.495974E-22,0,4.553845E-05,0.0001202316,0.0006716967,0.01851686,0.0005260435,0.001358012,1.195603E-07,6.586847E-10,0.002616987,0.03090224,8.704558E-16,3.797386E-18,3.22091E-19,2.409994E-20,1.081657E-19,2.341441E-21,1.839205E-10,1.431476E-13,8.625009E-20,4.746329E-21,2.63051E-22,3.755731E-24,3.973984E-23,1.610234E-29,8.254135E-31,1.536076E-36,5.709506E-39,1.879398E-20,2.732004E-21,4.140639E-28,5.406179E-30,2.173604E-27,2.670096E-26,3.344158E-12,1.568268E-24,6406569,1.483305,52766120,821.2389
0.094,1,2424.757,1.375334,0.9452428,8.886608E-22,0,4.552579E-05,0.0001201724,0.0006714586,0.01851658,0.0005259717,0.001358091,1.195348E-07,6.584647E-10,0.002616166,0.03090308,8.700811E-16,3.7952E-18,3.219344E-19,2.408818E-20,1.08093E-19,2.340174E-21,1.837839E-10,1.430697E-13,8.616545E-20,4.741277E-21,2.628385E-22,3.724553E-24,4.314144E-23,1.355404E-29,7.639059E-31,1.621274E-36,5.841593E-39,1.87824E-20,2.730956E-21,4.135579E-28,5.422351E-30,2.171485E-27,2.871075E-26,3.34388E-12,1.567499E-24,6406572,1.483304,52766120,820.9802
0.095,1,2424.774,1.375342,0.9452434,1.033669E-21,0,4.55138E-05,0.0001201168,0.0006712344,0.01851631,0.0005259041,0.001358165,1.195107E-07,6.582577E-10,0.002615393,0.03090388,8.697281E-16,3.793143E-18,3.217876E-19,2.407715E-20,1.080296E-19,2.339009E-21,1.836552E-10,1.429956E-13,8.608673E-20,4.736583E-21,2.626419E-22,3.822456E-24,3.247387E-23,2.189419E-29,9.626283E-31,1.338443E-36,5.382818E-39,1.877406E-20,2.728583E-21,4.134567E-28,5.33741E-30,2.16949E-27,2.236841E-26,3.343618E-12,1.566862E-24,6406575,1.483303,52766120,820.7366
0.096,1,2424.789,1.37535,0.9452439,1.129668E-21,0,4.550249E-05,0.0001200643,0.0006710232,0.01851606,0.0005258404,0.001358236,1.19488E-07,6.580626E-10,0.002614665,0.03090462,8.693956E-16,3.791206E-18,3.216495E-19,2.406677E-20,1.079704E-19,2.337913E-21,1.835342E-10,1.429257E-13,8.601271E-20,4.73217E-21,2.624571E-22,3.926081E-24,2.125087E-23,3.062849E-29,1.171157E-30,1.03999E-36,4.897411E-39,1.876642E-20,2.726221E-21,4.133955E-28,5.247288E-30,2.167612E-27,1.570406E-26,3.343371E-12,1.566272E-24,6406578,1.483303,52766120,820.5071
0.097,1,2424.804,1.375358,0.9452443,1.192816E-21,0,4.549189E-05,0.0001200149,0.0006708242,0.01851582,0.0005257804,0.001358302,1.194667E-07,6.578789E-10,0.002613979,0.03090532,8.690824E-16,3.789381E-18,3.21519E-19,2.405697E-20,1.079115E-19,2.336863E-21,1.834201E-10,1.428603E-13,8.594247E-20,4.727979E-21,2.62281E-22,3.947177E-24,1.912501E-23,3.222091E-29,1.209739E-30,9.784031E-37,4.789766E-39,1.875766E-20,2.724827E-21,4.13112E-28,5.220873E-30,2.165845E-27,1.445591E-26,3.343138E-12,1.565666E-24,6406580,1.483302,52766120,820.291
0.098,1,2424.818,1.375365,0.9452448,1.20202E-21,0,4.548194E-05,0.0001199684,0.0006706369,0.0185156,0.0005257238,0.001358364,1.194466E-07,6.577057E-10,0.002613334,0.03090599,8.687875E-16,3.787664E-18,3.213958E-19,2.404771E-20,1.078534E-19,2.33586E-21,1.833128E-10,1.427992E-13,8.587587E-20,4.724004E-21,2.621134E-22,3.901927E-24,2.42184E-23,2.810374E-29,1.11239E-30,1.106526E-36,4.985803E-39,1.874807E-20,2.724214E-21,4.126521E-28,5.246442E-30,2.164182E-27,1.75052E-26,3.342919E-12,1.565053E-24,6406583,1.483302,52766120,820.0874
0.099,1,2424.831,1.375372,0.9452452,1.191316E-21,0,4.547254E-05,0.0001199246,0.0006704604,0.01851539,0.0005256705,0.001358423,1.194277E-07,6.575427E-10,0.002612725,0.03090661,8.685097E-16,3.786046E-18,3.212799E-19,2.403901E-20,1.078001E-19,2.334925E-21,1.832117E-10,1.427414E-13,8.581341E-20,4.720276E-21,2.619566E-22,3.890756E-24,2.520326E-23,2.727425E-29,1.092463E-30,1.131093E-36,5.021363E-39,1.873976E-20,2.72328E-21,4.123155E-28,5.247967E-30,2.162616E-27,1.808883E-26,3.342713E-12,1.564496E-24,6406585,1.483301,52766120,819.8956
0.1,1,2424.843,1.375378,0.9452456,1.181412E-21,0,4.546368E-05,0.0001198834,0.0006702942,0.01851519,0.0005256202,0.001358478,1.194098E-07,6.573891E-10,0.002612152,0.0309072,8.68248E-16,3.784523E-18,3.211708E-19,2.403082E-20,1.077506E-19,2.334051E-21,1.831166E-10,1.426869E-13,8.57547E-20,4.716773E-21,2.618093E-22,3.891444E-24,2.435108E-23,2.79966E-29,1.108029E-30,1.113647E-36,4.997776E-39,1.873227E-20,2.722258E-21,4.120361E-28,5.24427E-30,2.161142E-27,1.754572E-26,3.342518E-12,1.563974E-24,6406587,1.4833,52766120,819.715
