,mass,volume,temperature,AR,HE,N2,H2,H,O,O2,OH,H2O,HO2,H2O2,CO,CO2,C,CH,CH2,CH2(S),CH3,CH4,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,CH2CHO,CH3CHO,CH3CO,H2CC,OH*,CH*
7.761620937845736e-07,1.2294558304166259,1.0,1371.0000022715901,0.9350792606879356,0.0,0.0,0.0001553565932512998,3.8235076391067365e-12,6.280147086845429e-10,0.0243294589186045,2.277550136370408e-11,2.131513077056697e-12,9.637519187573263e-11,1.0886767964361967e-14,0.04043592127862919,1.7684246735568323e-09,1.974369182685397e-31,5.940086304554641e-27,5.7949033564866846e-27,1.6691889227782353e-28,1.8446799355397685e-27,2.7083734566075967e-30,2.4953416202243045e-14,8.24658452569376e-17,2.042133335961747e-27,3.452167895647318e-28,1.8794876463216093e-30,2.6857939580451744e-38,1.3458123439951424e-35,7.107069491258628e-43,2.188409441328251e-41,1.9496049610806854e-50,3.6331581786797376e-52,6.2204114228752004e-27,1.2429280004356221e-27,8.088459921247244e-35,3.5964462022002164e-37,6.608788572049293e-33,4.337532736173484e-40,1.3516684057592965e-24,5.933428240064094e-38
9.027347925831843e-07,1.2294558304166259,1.0,1371.00000265629,0.9350792606879356,0.0,0.0,0.000155356591361778,4.6506576761458485e-12,7.28530530994283e-10,0.02432945868860756,3.019988803279812e-11,3.3005784835730376e-12,1.1245505458940855e-10,1.471246385051558e-14,0.040435921093277476,2.059638564904737e-09,2.299435811008397e-31,7.392449973349868e-27,7.383316527870333e-27,2.066927514725142e-28,2.628383538930722e-27,4.47604075387135e-30,3.074619041233262e-14,9.757894911493803e-17,2.9097584812459058e-27,5.026695071620745e-28,3.132941865211766e-30,3.3728720063759385e-38,2.0265507890017183e-35,1.1794745532378162e-42,3.9485542751940933e-41,4.637020463170551e-50,8.492127477937098e-52,8.717043558631067e-27,1.8755909526938114e-27,1.2736805402476467e-34,6.0567501754595506e-37,9.423402208946191e-33,6.742052762365031e-40,1.9079023176057002e-24,7.393229715979374e-38
1.029307491381795e-06,1.2294558304166259,1.0,1371.0000030468846,0.9350792606879356,0.0,0.0,0.0001553565893128522,5.541388182718629e-12,8.286355868602683e-10,0.024329458457329853,3.8515856506673954e-11,4.818476881773604e-12,1.286624108460157e-10,1.911072229763005e-14,0.04043592090719232,2.3520041567829673e-09,2.6233121063194773e-31,8.954228705940047e-27,9.083567546854925e-27,2.485615053728465e-28,3.577592089418377e-27,6.930937444806389e-30,3.697175779174692e-14,1.128956673011198e-16,3.9560889222814115e-27,6.976111457837373e-28,4.897259313420502e-30,4.113448963783941e-38,2.879781483274892e-35,1.839094792791006e-42,6.596163561201125e-41,9.869228265467543e-50,1.7832126899442336e-51,1.163665686088394e-26,2.6701425218023146e-27,1.8823863880641188e-34,9.542585559620839e-37,1.2833651676838035e-32,9.905721887155382e-40,2.5861686163886218e-24,8.963141095709027e-38
1.1558801901804057e-06,1.2294558304166259,1.0,1371.0000034439593,0.9350792606879356,0.0,0.0,0.000155356587100671,6.4972705249709806e-12,9.283768645669473e-10,0.024329458224675027,4.7683829860417024e-11,6.723758594547845e-12,1.4500744261676554e-10,2.4081479681614835e-14,0.040435920720299445,2.6456381154840445e-09,2.9461718171808526e-31,1.0631824919687056e-26,1.0890593541386228e-26,2.924207909467545e-28,4.7016452185840416e-27,1.0208319707283851e-29,4.3658968738360513e-14,1.2839996047854423e-16,5.206360638299604e-27,9.36854831101997e-28,7.28646242563436e-30,4.90986752383281e-38,3.9176103551497385e-35,2.737000866161771e-42,1.040026198128087e-40,1.9273966710124992e-49,3.448501212236129e-51,1.4979618620962082e-26,3.638123427849035e-27,2.6504339607840805e-34,1.4283191683970892e-36,1.6873162457849342e-32,1.3992169897310596e-39,3.397558384814003e-24,1.0649463642300394e-37
1.2824528889790163e-06,1.2294558304166259,1.0,1371.0000038480653,0.9350792606879356,0.0,0.0,0.00015535658472151109,7.519629456288057e-12,1.0278018338000812e-09,0.024329457990544708,5.766918084370374e-11,9.05335009024866e-12,1.6150056601635643e-10,2.962505929772443e-14,0.040435920532527744,2.940652152997466e-09,3.268187131955531e-31,1.2431628101976951e-26,1.2804355016853917e-26,3.383093840562593e-28,6.0102379586749125e-27,1.445098808247159e-29,5.082840406881998e-14,1.4414228857466944e-16,6.681613904175496e-27,1.2256675398940866e-27,1.0429044909045212e-29,5.765017805676069e-38,5.152116991296068e-35,3.9258043019634626e-42,1.5680317691757122e-40,3.52095651378864e-49,6.246858784727212e-51,1.8749492683734913e-26,4.790919792046601e-27,3.5923996351436255e-34,2.0526631777457652e-36,2.1576825079285837e-32,1.9163936992336275e-39,4.353390696083083e-24,1.245876288310541e-37
1.409025587777627e-06,1.2294558304166259,1.0,1371.0000042597226,0.9350792606879356,0.0,0.0,0.0001553565821717514,8.609582486992914e-12,1.1269583044413613e-09,0.024329457754838742,6.84416406957197e-11,1.1842755176909701e-11,1.7815238453294064e-10,3.5742176026641884e-14,0.040435920343808815,3.2371537080978667e-09,3.5895313713403095e-31,1.4357595410862918e-26,1.4828032135224775e-26,3.8633173607678935e-28,7.51360350078045e-27,1.9809594825362487e-29,5.84914134401392e-14,1.6018335961576267e-16,8.39808587350355e-27,1.5685380477617023e-27,1.4466764505243173e-29,6.681228517810331e-38,6.595738643472025e-35,5.462047579251029e-42,2.280881772841719e-40,6.097872159212941e-49,1.0730432588489668e-50,2.2952101460655685e-26,6.140106524221182e-27,4.722324735348327e-34,2.854050763991335e-36,2.6981470539668247e-32,2.5587629043986397e-39,5.4651840329016045e-24,1.4395156039828017e-37
1.5355982865762377e-06,1.2294558304166259,1.0,1371.000004679424,0.9350792606879356,0.0,0.0,0.00015535657944785243,9.768071941568373e-12,1.225894304302928e-09,0.024329457517455435,7.997479671966105e-11,1.512622952683283e-11,1.9497365877602237e-10,4.24339397721051e-14,0.04043592015407664,3.5352464970240894e-09,3.9103803449362884e-31,1.641168728672001e-26,1.6965689987387126e-26,4.3659959904133e-28,9.222468728269474e-27,2.644306436037708e-29,6.665454181627455e-14,1.7657316980259673e-16,1.0373547703671461e-26,1.970654992957437e-27,1.9554435845584196e-29,7.659919698289474e-38,8.261475231250204e-35,7.40682774132023e-42,3.2215246961840817e-40,1.0107323416000509e-48,1.7638831385522251e-50,2.7594179166654196e-26,7.69762481029049e-27,6.0540196828795604e-34,3.861305608872163e-36,3.3125713891074833e-32,3.3449468785915134e-39,6.744640382635616e-24,1.6460654555676404e-37
1.6621709853748483e-06,1.2294558304166259,1.0,1371.0000051076374,0.9350792606879356,0.0,0.0,0.00015535657654633874,1.0995892207602239e-11,1.3246579715472648e-09,0.02432945727829177,9.224564874780731e-11,1.8936937593693712e-11,2.1197528236673407e-10,4.9701857628262083e-14,0.040435919963267265,3.835030986646543e-09,4.230912338082386e-31,1.859516869117507e-26,1.922091935112705e-26,4.892074539098901e-28,1.1147953373648207e-26,3.45189752435803e-29,7.532303179203198e-14,1.9335064995988564e-16,1.2629943230607619e-26,2.438150549814564e-27,2.5861423564054675e-29,8.701953242078279e-38,1.0162932266897157e-34,9.826662616553386e-42,4.439187533625728e-40,1.6147617255961934e-48,2.7942265660941195e-50,3.268248232018049e-26,9.47580893236126e-27,7.6012782431713e-34,5.1054373180532156e-36,4.0049588756275295e-32,4.295705887514158e-39,8.203634684993561e-24,1.8656523160617828e-37
1.8622578981157103e-06,1.2294558304166259,1.0,1371.0000058029946,0.9350792606879356,0.0,0.0,0.00015535657158895883,1.3079849626000594e-11,1.4805499755809275e-09,0.02432945689633402,1.131011847806012e-10,2.6114386590242687e-11,2.392462919140238e-10,6.237118426001753e-14,0.04043591965928668,4.312619660033654e-09,4.737405450163557e-31,2.2310642721644735e-26,2.3028460532137464e-26,5.770521142560701e-28,1.4660932054089952e-26,5.066264855617118e-29,9.005132943943228e-14,2.2048531667741272e-16,1.685906210490507e-26,3.333237612397738e-27,3.879460597105736e-29,1.047900364515628e-37,1.3684087695718036e-34,1.4808580876812363e-41,7.070865232307455e-40,3.188076219358226e-48,5.440308506239768e-50,4.165078854353575e-26,1.2767637983190628e-26,1.0520752548708503e-33,7.637918436230035e-36,5.268352503842072e-32,6.192865570811429e-39,1.0905511596174404e-23,2.2393724391442034e-37
2.0623448108565725e-06,1.2294558304166259,1.0,1371.0000065224317,0.9350792606879356,0.0,0.0,0.00015535656616580878,1.534083568022282e-11,1.636321236893204e-09,0.024329456509252202,1.3568514925664435e-10,3.4812898618209386e-11,2.670394259412688e-10,7.649473863355534e-14,0.04043591935222176,4.795052310602182e-09,5.24426462524444e-31,2.636578581226393e-26,2.7150404525682e-26,6.717107084684942e-28,1.8790611293024496e-26,7.159902508494191e-29,1.0613096268218138e-13,2.493755282303161e-16,2.1853126217854628e-26,4.411312969439122e-27,5.604594137189936e-29,1.24218342412682e-37,1.788809114765455e-34,2.1446000814293277e-41,1.0795046642867218e-39,5.898211559261967e-48,9.936715294578066e-50,5.177542751569318e-26,1.6693794672014937e-26,1.4069560803324589e-33,1.0990477554902515e-35,6.753702448322863e-32,8.637070883929195e-39,1.4135124222230127e-23,2.6472488511396185e-37
2.2624317235974345e-06,1.2294558304166259,1.0,1371.0000072675284,0.9350792606879356,0.0,0.0,0.0001553565602635905,1.7780566429828914e-11,1.7921609076313525e-09,0.024329456116625035,1.5994490362961208e-10,4.515180716983949e-11,2.953991301015678e-10,9.20844359057644e-14,0.040435919041842086,5.28269143131379e-09,5.752244243823765e-31,3.0760497592475007e-26,3.160572605544785e-26,7.734422650381929e-28,2.358823149584238e-26,9.813113187562053e-29,1.2350551988983445e-13,2.798476731416675e-16,2.811607315066269e-26,5.798916531568766e-27,7.86552447582023e-29,1.45331601684558e-37,2.2837771388910594e-34,3.019382808756357e-41,1.592783281141501e-39,1.0360777461808164e-47,1.722965491053707e-49,6.308299153112075e-26,2.130832554942042e-26,1.8306068118028056e-33,1.5323897012389605e-35,8.479456642356559e-32,1.179689074812253e-38,1.794087563972385e-23,3.0894199150985277e-37
2.4625186363382965e-06,1.2294558304166259,1.0,1371.0000080397972,0.9350792606879356,0.0,0.0,0.0001553565538690063,2.0400384313048562e-11,1.9482567517747994e-09,0.024329455718027988,1.8584044703079444e-10,5.724687646066037e-11,3.243699168494757e-10,1.0915480343257697e-13,0.04043591872792291,5.77588956696686e-09,6.2620241592239265e-31,3.548090493333197e-26,3.6390321807509685e-26,8.8165957403185e-28,2.910394263015945e-26,1.3112878582072787e-28,1.4213906244231968e-13,3.11306614602399e-16,3.528560109065744e-26,7.398305144872993e-27,1.0769920820446172e-28,1.680867100692996e-37,2.859924702782273e-34,4.1335813900764307e-41,2.282569122337242e-39,1.7476036786005534e-47,2.8643410294002935e-49,7.55911686681259e-26,2.666671423651658e-26,2.3291162769240994e-33,2.0816913011075634e-35,1.0463697076062733e-31,1.5662894378265617e-38,2.2374582627483795e-23,3.564456890813814e-37
2.6626055490791584e-06,1.2294558304166259,1.0,1371.0000088407053,0.9350792606879356,0.0,0.0,0.00015535654696870405,2.3201380700433928e-11,2.1047947585705234e-09,0.02432945531303406,2.1334167075124164e-10,7.121131955942986e-11,3.5399673424764165e-10,1.277228822068267e-13,0.04043591841024491,6.274991170222654e-09,6.774340694330577e-31,4.0531629039022956e-26,4.1488898478604507e-26,9.960166604020533e-28,3.5385619934176294e-26,1.7152549274734295e-28,1.6208455493117634e-13,3.4367194538947637e-16,4.35340361632063e-26,9.276907268240002e-27,1.4428002002132948e-28,1.924882775468868e-37,3.523947191953364e-34,5.527645957581909e-41,3.189963694297355e-39,2.8404726559920404e-47,4.5968731595035665e-49,8.931051428285673e-26,3.28235434447489e-26,2.9087022085881574e-33,2.7668614462614544e-35,1.2723665588207676e-31,2.042308544206028e-38,2.74881293026816e-23,4.072711348244696e-37
2.8626924618200204e-06,1.2294558304166259,1.0,1371.000009671691,0.9350792606879356,0.0,0.0,0.00015535653954920262,2.61845115831606e-11,2.2619589873676372e-09,0.024329454901214423,2.4242615366280003e-10,8.715662096242566e-11,3.8432489479102255e-10,1.478081220374784e-13,0.040435918088592655,6.780335068821823e-09,7.289986448957738e-31,4.593147910668577e-26,4.690439871956144e-26,1.1169492041041459e-27,4.2482904614327966e-26,2.2031567090043474e-28,1.8340156601066688e-13,3.7741687957635827e-16,5.33092301205092e-26,1.1542420454856073e-26,1.8975447611281933e-28,2.186217573104025e-37,4.282626402925699e-34,7.257000096171042e-41,4.364533280677386e-39,4.470645706034437e-47,7.157311839653698e-49,1.0425567584664987e-25,3.9832384736274153e-26,3.575654765077794e-33,3.6099325264555523e-35,1.5277222345549143e-31,2.627675081032033e-38,3.3335435488383754e-23,4.616114122889525e-37
3.0627793745608824e-06,1.2294558304166259,1.0,1371.0000105341676,0.9350792606879356,0.0,0.0,0.00015535653159681723,2.935068157663563e-11,2.419931626241521e-09,0.024329454482138267,2.7307794800140117e-10,1.0519303724248483e-10,4.1539982287835145e-10,1.694323501658844e-13,0.040435917762752786,7.292256632917063e-09,7.809681755826063e-31,5.1687687315997e-26,5.266039233961426e-26,1.2453007794894779e-27,5.045017429611972e-26,2.7855745592861224e-28,2.0609515046713905e-13,4.130661398404727e-16,6.475868006561694e-26,1.421714097582052e-26,2.4575728841978546e-28,2.465544942506336e-37,5.143118132856062e-34,9.378022110276965e-41,5.863259457282772e-39,6.849433894219083e-47,1.0855064166955666e-48,1.2044832899048534e-25,4.774822767659713e-26,4.336448464785423e-33,4.6351456940481317e-35,1.8143938744849864e-31,3.330548802991645e-38,3.99720843060097e-23,5.1954685326410005e-37
